entry_time,exit_time,direction,entry_px,exit_px,stop_px,target_px,bars_held,win,gross_points,net_usd,risk_points,rr_realized,fold,rsi_lo,rsi_hi,st_period,st_mult,consensus_proba,consensus_net_usd,take_trade_ml
2025-10-14 16:00:00+00:00,2025-10-15 17:00:00+00:00,1,25407.5,25389.95931599801,24938.25,,24,0,-17.540684001989575,-36.72136800397915,469.25,-0.037380253600404,34,50,60,10,2.5,0.2791668214391685,-401.69502727510826,0
2025-10-17 11:00:00+00:00,2025-10-18 01:00:00+00:00,1,25244.5,25424.67132618912,24900.502756185593,,10,1,180.17132618912,358.70265237824003,343.99724381440683,0.5237580516381286,34,50,60,10,2.5,0.4661206034801739,110.80598039185391,0
2025-10-19 22:00:00+00:00,2025-10-21 13:00:00+00:00,1,25576.25,25739.34346641181,25033.0,,38,1,163.09346641181037,324.54693282362075,543.25,0.30021806978704163,34,50,60,10,2.5,0.7670852838898747,138.77712394323245,1
2025-10-23 13:00:00+00:00,2025-10-25 20:00:00+00:00,1,25676.0,25908.901179529275,25436.72648956337,,31,1,232.9011795292754,464.1623590585508,239.2735104366293,0.9733680051096104,34,50,60,10,2.5,0.7248631140597347,99.17278232975515,1
2025-11-02 23:00:00+00:00,2025-11-04 02:00:00+00:00,1,26596.25,26706.27942547267,25983.75,,26,1,110.02942547266866,218.41885094533734,612.5,0.17963987832272435,35,50,60,10,3.0,0.8940876296220475,434.5368906553238,1
2025-11-05 14:00:00+00:00,2025-11-06 14:00:00+00:00,1,26202.25,26393.779052971404,25799.27372823153,,23,1,191.52905297140387,381.41810594280776,402.97627176847163,0.47528618032737696,35,50,60,10,3.0,0.7780194569637945,391.1986969020395,1
2025-11-12 06:00:00+00:00,2025-11-12 14:00:00+00:00,1,26286.75,26416.460479434707,26106.192706777925,,8,1,129.71047943470694,257.7809588694139,180.5572932220748,0.7183895877037252,35,50,60,10,3.0,0.5512070606802262,208.31829934742157,0
2025-11-24 02:00:00+00:00,2025-11-25 14:00:00+00:00,1,25030.75,25230.034879206614,24335.027810848354,,35,1,199.28487920661428,396.92975841322857,695.7221891516456,0.28644318423941545,35,50,60,10,3.0,0.8522061118339193,525.4406083072419,1
2025-12-01 15:00:00+00:00,2025-12-03 14:00:00+00:00,1,25928.25,26248.890571976783,25644.036290620865,,45,1,320.64057197678267,639.6411439535653,284.21370937913525,1.1281671551918515,35,50,60,10,3.0,0.7993402797335283,211.4558614342911,1
2025-12-07 23:00:00+00:00,2025-12-08 16:00:00+00:00,1,26261.0,26145.419303383143,25735.0,,17,0,-115.58069661685659,-232.80139323371316,526.0,-0.21973516467083,35,50,60,10,3.0,0.8978978407030415,462.1028251432427,1
2025-12-10 19:00:00+00:00,2025-12-11 02:00:00+00:00,1,26339.5,26354.483224452757,25963.730400231278,,6,1,14.983224452756986,28.32644890551397,375.7695997687224,0.03987343431181984,35,50,60,10,3.0,0.740319393314004,502.08424568969536,1
2025-12-11 21:00:00+00:00,2025-12-12 15:00:00+00:00,1,26350.5,26200.18404974163,25968.507802448174,,17,0,-150.3159502583694,-302.2719005167388,381.9921975518264,-0.39350528943192736,35,50,60,10,3.0,0.8384509580110411,225.87565968825558,1
2025-12-23 16:00:00+00:00,2025-12-29 01:00:00+00:00,1,25773.75,25841.75,25589.234149079566,,51,1,68.0,134.36,184.51585092043388,0.36853202400113944,35,50,60,10,3.0,0.2972659429289425,189.33222769852978,0
2026-01-09 13:00:00+00:00,2026-01-09 15:00:00+00:00,1,25805.25,25630.655390154905,25631.155390154905,,2,0,-174.59460984509496,-350.8292196901899,174.09460984509496,-1.002872001611336,36,50,60,14,2.5,0.77389860684144,-56.365395526188514,1
2026-01-12 14:00:00+00:00,2026-01-13 15:00:00+00:00,1,25901.5,25849.492057132233,25659.5,,25,0,-52.00794286776727,-105.65588573553454,242.0,-0.21490885482548458,36,50,60,14,2.5,0.5978284045794874,60.98598545804202,0
2026-01-23 15:00:00+00:00,2026-01-25 23:00:00+00:00,1,25827.0,25673.46506244293,25550.0,,11,0,-153.5349375570695,-308.709875114139,277.0,-0.5542777529136083,36,50,60,14,2.5,0.4914627905864123,-84.61333657865136,0
2026-01-26 05:00:00+00:00,2026-01-28 15:00:00+00:00,1,25675.25,26349.61450069473,25480.912694127488,,56,1,674.3645006947299,1347.0890013894598,194.33730587251193,3.4700722934644506,36,50,60,14,2.5,0.8973639159460542,-48.412323545141106,1
2026-01-29 20:00:00+00:00,2026-01-30 07:00:00+00:00,1,25992.75,26012.396229244692,25536.0,,10,1,19.646229244692222,37.65245848938444,456.75,0.04301309084771149,36,50,60,14,2.5,0.8065395082205011,197.61370915217523,1
2026-02-02 14:00:00+00:00,2026-02-03 14:00:00+00:00,1,25753.25,26027.19790157317,25353.143966303804,,23,1,273.9479015731704,546.2558031463408,400.1060336961964,0.6846882538671765,36,50,60,14,2.5,0.43759119105506883,52.021045647270206,0
